review,title,rating,developerResponse,userName,date,isEdited,app_name,app_id
Was soll das eine Aktualisierung rauszubringen wenn sie auf diesem Telefon gar nicht funktioniert aber man die alte nicht mehr verwenden kann,Aktualisierung,1,"{'id': 25591857, 'body': 'Wir entschuldigen uns für die Unannehmlichkeiten, Gebatter Tod. Leistungs- und Sicherheitsanspruch wachsen jedoch kontinuierlich mit. Wir bitten daher um dein Verständnis, dass wir die Anforderungen für eine einwandfreie Nutzung zum aktuellen Zeitpunkt erst ab iOS 13.0 erfüllt sehen. Viele Grüße!', 'modified': '2021-10-10T06:13:19Z'}",Gebatter Tod,2021-10-06 21:39:20,False,mercedes-me,1487652920
"Top App, ich bin begeistert:-)",Mercedes im 21. Jahrhundert,5,"{'id': 18137138, 'body': '👍😍 Da freuen wir uns. Danke für dein Feedback, Jmhh76!', 'modified': '2020-09-28T06:50:38Z'}",Jmhh76,2020-09-26 12:34:02,False,mercedes-me,1487652920
"App funktioniert nicht! Standort zeigt das mein Auto 100 km entfernt ist obwohl es in meiner Garage steht! 
Fenster sollen auch offen sein und bekomme ständig die Mitteilung aufs Handy das mein Fahrzeug nicht verriegelt ist! Stimmt alles nicht! 
Schrott! Die alte war App war super!",Falsche Daten,1,"{'id': 17303120, 'body': 'Hallo Anderl_80, bitte melde dich zur genauen Überprüfung einmal bei unseren Spezialisten unter der 00800 9 777 7777 . Viele Grüße!', 'modified': '2020-08-16T08:56:20Z'}",Anderl_80,2020-08-15 08:17:38,False,mercedes-me,1487652920
"Wir haben zwei Autos, beide konnte ich bisher über die App abrufen. Nun, nach Installation der neuen App, bei der ja eigentlich alle Daten übernommen werden sollten, sehe ich nur noch das Auto meines Mannes...bisher habe ich noch nicht herausgefunden, wie ich mein Auto wieder erreichen kann 😕

...hab‘s gerade wiedergefunden 😂🤣😂👍",Einer ist verschwunden (?),1,"{'id': 17026843, 'body': '😅 Da warst du jetzt schneller, norikathi! Freut uns aber, dass es noch da ist. Viele Grüße!', 'modified': '2020-08-02T14:17:53Z'}",norikathi,2020-07-31 08:23:02,False,mercedes-me,1487652920
"Verbindung mit dem Fahrzeug hat soweit gut funktioniert. Allerdings hakt es jetzt bei den Diensten. Diese werden nicht geladen, man befindet sich im endlosen Loadscreen. Ich finde leider auch keine Erklärung dafür",Buggy,2,"{'id': 27465836, 'body': 'Bitte entschuldige, shooby83. Unsere Entwickler sind informiert und arbeiten mit Hochdruck an der notwendigen Fehlerbehebung. Das entsprechende Update erscheint in Kürze. Viele Grüße!', 'modified': '2022-01-16T12:24:20Z'}",shooby83,2022-01-15 07:59:13,False,mercedes-me,1487652920
"Nach fast jedem Update neu aktivieren, Fahrzeugsaten eingeben, was ständig Fehler anzeigt. 

All die neuen Features sind es nicht wert. Stay focused and keep it simple. Fahrzeugstatus und auf und zu reicht….
Wetter, Navi und Park Apps gibts echt genug.",Jedes Update macht es schlimmer,1,"{'id': 24778218, 'body': 'Danke für dein Feedback, PWO70! Wir entschuldigen uns für die Unannehmlichkeiten und können versprechen, dass wir weiter bereits an neuen Features und Optimierungen arbeiten. 😉 Viele Grüße! ', 'modified': '2021-08-29T06:13:37Z'}",PWO70,2021-08-13 07:16:39,False,mercedes-me,1487652920
"Bitte, schafft dieses nervige und unnütze abmelden des Adapters ab.
Ich habe weder Lust noch Zeit mich jede Woche erneut anzumelden und jedes Mal meine Fahrten manuell nachzutragen.
Sollte es keine Möglichkeit geben das zu ändern, werde ich den Adapter entsorgen und mich eines anderen Adapters der Mitbewerber anvertrauen.",Sie wurden abgemeldet...,1,"{'id': 20449213, 'body': 'Hallo CNC Service und danke für dein Feedback. Wir gehen davon aus, dass dein Fahrzeug nicht me connect fähig ist, weshalb wir zur Nutzung des Mercedes me Adapters und auch weiterhin die zugehörige Mercedes me Adapter App anbieten. Gerne beantworten wir alle noch offenen Fragen in einem persönlichen Gespräch. Dazu erreichst du unsere Spezialisten jederzeit telefonisch unter der 00800 9 777 7777 . Viele Grüße!', 'modified': '2021-01-17T07:35:35Z'}",CNC Service,2021-01-15 19:34:44,False,mercedes-me,1487652920
"Man bekommt ständig Fehlermeldungen das angeblich eine Tür, Heckklappe oder Fenster auf ist. Nach mehreren Updates ist der Fehler immer noch vorhanden daher habe ich die App jetzt gelöscht!!!",Ständig Fehlermeldungen 😡,1,"{'id': 18774913, 'body': 'Hattest du dazu denn schon Kontakt zu unserem Support? Wenn nicht, möchten wir das nach wie vor empfehlen. Entweder unter ""Hilfe"" (via Hamburger-Menü-Icon oben links) in der App oder telefonisch: 00800 9 777 7777 . Wir entschuldigen uns für die Unannehmlichkeiten. Viele Grüße!', 'modified': '2020-10-29T08:39:19Z'}",genervt von CSR,2020-10-27 10:36:17,False,mercedes-me,1487652920
"Für Aktionen, wie Vorklimatisierung sehr lange Antwortzeiten. Plus keine App für die Apple Watch",Langsam und keine Apple Watch Unterstützung,3,"{'id': 17163435, 'body': 'An beiden Punkten wird gerade intensiv gearbeitet, bboehm86. 😉 Danke für dein Feedback!', 'modified': '2020-08-09T07:24:13Z'}",bboehm86,2020-08-08 14:16:24,False,mercedes-me,1487652920
"Nach Installation der neuen App, sind Daten vom Zweitwagen nicht mehr zu finden.","Nicht alles wird besser, was neu ist!",1,"{'id': 17064892, 'body': 'Hallo, Tipitapitu! Um zwischen deinen beiden hinterlegten Fahrzeugen zu wechseln gehst du oben links über das Menü, dann tippst du auf das angezeigte Modell und gelangst so in deine ""Garage"". Hier kannst du ganz einfach per Swipe-Geste deinen gewünschten Mercedes-Benz auswählen. Hier sind bereits weitere Anpassungen vorgesehen. 😉 Viele Grüße!', 'modified': '2020-08-04T06:50:19Z'}",Tipitapitu,2020-08-03 09:49:44,False,mercedes-me,1487652920
Aber …. Die ewigen Meldungen sind dann doch nervig.,Im Ansatz gut,3,"{'id': 28969608, 'body': 'Danke für dein Feedback, immobilienkönig!', 'modified': '2022-04-05T11:31:58Z'}",immobilienkönig,2022-04-02 09:46:29,False,mercedes-me,1487652920
"In der Vergangenheit hat die App gut funktioniert, jetzt hat sich der Standort des Autos aber seit über einem Monat nicht aktualisiert. Dies war die Hauptnutzung der App für uns, die jetzt leider nicht mehr funktioniert. Auch eine Neuinstallation hat daran nichts geändert. Sehr ärgerlich!",Nutzbarkeit stark abgenommen,1,"{'id': 27516297, 'body': 'Bitte entschuldige, waldi2022! Melde dich zur genauen Überprüfung einmal telefonisch unter der 00800 9 777 7777 . Je nach Anrufvolumen kann es leider zu gewissen Wartezeiten kommen. Viele Grüße!', 'modified': '2022-01-18T15:25:16Z'}",waldi2022,2022-01-17 05:51:41,False,mercedes-me,1487652920
"Habe leider nach etlichen versuchen keine Verbindung zum Autos herstellen können. 
Immer ein anderer Fehler. 
An sich wäre es eine coole Sache.",Verknüpfung mit Auto nicht möglich,2,"{'id': 25457876, 'body': 'Bitte entschuldige, Nikias! Melde dich zur genauen Überprüfung einmal telefonisch unter der 00800 9 777 7777 . Je nach Anrufvolumen kann es leider zu gewissen Wartezeiten kommen. Viele Grüße!', 'modified': '2021-10-03T06:50:48Z'}",Nikias Ehrlich,2021-09-29 22:28:48,False,mercedes-me,1487652920
"Bei den vielen negativen Berichten bezüglich der Standheizung, wäre es doch mal eine prima Idee, sich im nächsten Update ausschließlich auf dieses, vor allem jetzt im Winter, sehr nützliche Feature zu konzentrieren. Ich habe es ja so satt, zumal es ja schon einmal richtig gut funktioniert hat und mittlerweile eigentlich gar nicht mehr. 
Nutzlos!!!",Standheizung,1,"{'id': 20781004, 'body': 'Wir sind dran, Lexa66, versprochen! Bitte entschuldige die Umstände.', 'modified': '2021-02-01T11:39:19Z'}",Lexa66,2021-01-31 07:06:17,False,mercedes-me,1487652920
Tolle Funktionen,Super App!!!,5,"{'id': 28818742, 'body': 'Vielen lieben Dank für das tolle Feedback und deine Bewertung, Christoph! 🤩👍', 'modified': '2022-03-28T07:30:00Z'}",christophtoph,2022-03-26 10:54:48,False,mercedes-me,1487652920
"Digitale Fahrzeugkommunikation sollte heute zum Standard gehören. Das jetzige Angebot von Mercedes ist ein Armutszeugnis. Zunächst muss man für 3 (!) Produkte einen eigenen Store laden, um dann für die aktuell verfügbaren Dienste zusammen 134 € p.a. (bei einjähriger Laufzeit) bezahlen zu dürfen. Das ist armselig und dürfte die Neigung der Kunden, digitale Dienste zu nutzen und damit auch weiterzuentwickeln, heftig bremsen.",Armes Mercedes...,1,"{'id': 17888435, 'body': 'Danke für deine Meinung, Fokula. Mit nun drei separaten, trotzdem vernetzten Apps wollen wir für mehr Übersicht, Flexibilität und eine bessere Geschwindigkeit sorgen. Weiterentwicklung kostet Geld, damit gehen wir ganz offen und transparent um. Natürlich entscheidest du selbst, was du benötigst und nutzen möchtest. 😉 Viele Grüße!', 'modified': '2020-09-15T10:33:34Z'}",Fokula,2020-09-14 05:55:24,False,mercedes-me,1487652920
"Es fehlen die bisher vorhanden und mir sehr wichtigen Statusmeldungen 

- Ladezustand der Starterbatterie
- Zustand der Bremsbelege
- Bremsflüssigkeit
- Kühlmittel
- Wischwasser
- Feststellbremse

Diesbezüglich finde ich ist die App ein echter Rückschritt. Etwas Neues soll doch auch immer etwas besseres sein. Ich hoffe die Funktionen werden noch übernommen.
Mercedes steht doch hauptsächlich für ausgezeichnete Fahrzeugtechnik und INNOVATION. Da sollte es keine Rückschritte geben.

HP Wolf Unternehmens- und Innovationsberater",Funktionsumfang gegenüber der alten App erheblich eingeschränkt.,3,"{'id': 16950340, 'body': 'Danke für die Rückmeldung, i999! Was (noch) fehlt, wird selbstverständlich nachgeliefert! 😉', 'modified': '2020-07-29T08:52:35Z'}",i999,2020-07-28 15:14:34,False,mercedes-me,1487652920
Ist schon schade. Allerdings nervt auch laufend neue Updates zu installieren und immer wieder die Daten eingeben zu müssen.....,Immer nur Fehlermeldungen,1,"{'id': 16928060, 'body': 'Wir entschuldigen uns für die Unannehmlichkeiten. Der Login sollte nun wieder problemlos möglich sein. Bitte aktualisiere zunächst auf die aktuellste Version 1.3.0 und versuche es erneut. Wenn alles läuft, freuen wir uns natürlich über weiteres Feedback von dir. Viele Grüße! ', 'modified': '2020-07-28T12:28:35Z'}",flyerc172,2020-07-27 12:38:45,False,mercedes-me,1487652920
Also alle Daten zeigen an: Fahrzeugdaten zuletzt vor 3 Tagen aktualisiert. Leider betrifft das auch den Kraftstoff Füllstand. Trotz Volltankens wird nur ein 72% Füllstand angezeigt. Mercedes kann echt nix in Richtung Digitalisierung.,Nach der letzten Aktualisierung der App fand keinerlei Aktualisierung der Daten mehr statt,1,"{'id': 30431323, 'body': 'Bitte entschuldige, maria8875. Wenn es weiterhin so ist und auch nach einer Neu-Installation der App dabei bleibt, melde dich einmal bei unserem Support unter der 00800 9 777 7777 . Je nach Anrufvolumen können leider längere Wartezeiten entstehen. Viele Grüße!', 'modified': '2022-06-19T06:20:51Z'}",maria8875,2022-06-15 17:14:19,False,mercedes-me,1487652920
Wenn ich unten aufs Autosymbol gehe nur noch weißer Bildschirm und Standort Funktion kommt nur Fahrzeugposition nicht verfügbar .,Funktioniert nicht mehr,2,"{'id': 25659884, 'body': 'Bitte entschuldige, Baldu. Wenn es auch nach einer Neu-Installation der App dabei bleibt, melde dich einmal bei unserem Support unter der 00800 9 777 7777 . Je nach Anrufvolumen können leider längere Wartezeiten entstehen. Viele Grüße!', 'modified': '2021-10-13T11:58:13Z'}",Der Baldu,2021-10-12 07:28:37,False,mercedes-me,1487652920
"Standheizung - ständig Fehlermeldung 
Aufschließen klappt selten
Schade! Die alte app hat einwandfrei funktioniert!!",Neue App macht nur noch Probleme,1,"{'id': 19344333, 'body': 'Hallo Jb9034, wenn auch eine vollständige neu-Installation keine Abhilfe schafft, melde dich bitte einmal direkt telefonisch bei unserem Support unter der 00800 9 777 7777 . Wir entschuldigen uns für die Unannehmlichkeiten. Viele Grüße!', 'modified': '2020-11-25T11:19:49Z'}",Jb9034,2020-11-24 05:39:33,False,mercedes-me,1487652920
Einfach ideal einfach perfekt danke Benz Papa :),Benz Style,5,"{'id': 26034169, 'body': 'Ebenfalls danke, BB-6363! 😊', 'modified': '2021-11-02T11:21:34Z'}",BB-6363,2021-10-31 18:53:28,False,mercedes-me,1487652920
"Leider ist die Fahrzeugüberwachung seit den letzten Updates  absolut ungenau. 
Ein geparktes Auto damit zu orten ist absolut unmöglich ☹️",Fahrzeugstandort seit Update nicht aktuell‼️,1,"{'id': 18711800, 'body': 'Bitte entschuldige, Sandra. Nach einem Update kann es u. U. eine gewisse Zeit dauern, bis alle Funktionen wieder voll verfügbar sind. Sollte es - Stand heute - nach wie vor nicht funktionieren, überprüfen wir dein Setup. Nutze dazu einfach die Support-Funktion unter ""Hilfe"" (via Hamburger-Menü-Icon oben links) in der App. Wir freuen uns über weiteres Feedback. Viele Grüße!', 'modified': '2020-10-26T15:11:24Z'}",Sandra Gra,2020-10-25 07:38:59,False,mercedes-me,1487652920
"Bin von der alten App auf die 2020
Version gewechselt. Leider wird mir nichts angezeigt. Die alte App funktionierte tadellos. 
BT ist verbunden mit dem Adapter. 
Gerade die Temperaturen aus der anderen Version waren ein Mehrwert.",Leere App - Keine Funktion,1,"{'id': 16870820, 'body': 'Wir schauen sofort nach woran es liegt und helfen bei der Einrichtung, P7LGRM. Ein Anruf genügt: 00800 9 777 7777 . Sollte alles geklappt haben, freuen wir uns hier im App Store natürlich auch über eine kurze Rückmeldung. 😉 Viele Grüße!', 'modified': '2020-07-26T06:57:32Z'}",P7LGRM,2020-07-24 21:55:10,False,mercedes-me,1487652920
Bin sehr zufrieden mit Mercedes me,App,5,"{'id': 20183272, 'body': 'Herzlichen Dank, geligr! 🥰', 'modified': '2021-01-05T07:02:33Z'}",geligr,2021-01-03 16:32:43,False,mercedes-me,1487652920
"bekomme die Info, dass ein Service fällig ist. 
Also Termin über die App gebucht und bestätigt bekommen. 
Leider erscheint im MBUX weiter die Information, dass der Service fällig wird und die Frage, ob ich meinen Händler anrufen möchte. 

Das nervt !!!!!

… oder soll ich jedesmal meinen Händler anrufen? 
Dann ist der auch genervt 😉😂","Ganz gut, aber…",5,"{'id': 29441657, 'body': 'Bitte entschuldige, Runningklaus! Da ist wohl noch etwas Feintuning von unserer Seite nötig. Viele Grüße! ', 'modified': '2022-04-28T06:11:03Z'}",Runningklaus,2022-04-26 10:20:25,False,mercedes-me,1487652920
Leider wird man mehrfach u.a. nach Updates zwanghaft ausgeloggt und muss sich erneut einloggen. Das ist sehr störend und nicht im Sinne der Usability! Hier gibt es klares Verbesserungspotential in der Software bzw. dem Abnahmeprozess der Anwendung.,Kundenunfreundlich,1,"{'id': 19878304, 'body': 'Bitte entschuldige die Unannehmlichkeiten, AGross86. ', 'modified': '2020-12-20T12:03:00Z'}",AGross86,2020-12-18 07:34:46,False,mercedes-me,1487652920
"Es kommen immer flasche Meldungen an. Muss jedes mal zum Fahrzeug, um festzustellen, dass das Fahrzeug angeschlossen ist und alles in Ordnung.
Auch funktioniert die Bedienung der Standheizung nicht. Ich soll tanken, obwohl der Tank noch zu 86% befüllt ist.
Die neue App macht jeden Tag Fehler.",Unzuverlässig,1,"{'id': 18299781, 'body': 'Bitte entschuldige die Unannehmlichkeiten, RBK...! Mit dem ab sofort verfügbaren Update (1.4.0) wurden wieder viele Punkte optimiert und Fehler behoben. Wenn du mit der neuen Mercedes me App Familie in irgendeiner Form Unterstützung benötigst, nutze einfach die Support-Funktion unter ""Hilfe"" (via Hamburger-Menü-Icon oben links) in der App. Viele Grüße!', 'modified': '2020-10-06T09:50:36Z'}",RBK...,2020-10-03 10:09:04,False,mercedes-me,1487652920
Die app ist der reinste Dreck verriegeln entriegeln geht ab und zu gar nicht auto steht wo anders zeigt ganz wo anders aktualisiert zu spät alles ! Die alte App war viel besser,Katastrophe,1,"{'id': 17927896, 'body': 'Ganz schön harte Worte, Ibracadabra3636. Melde dich doch zur Überprüfung deines Setups bitte einmal direkt bei unseren Spezialisten unter der 00800 9 777 7777 . Viele Grüße!', 'modified': '2020-09-17T07:57:33Z'}",Ibracadabra3636,2020-09-15 19:28:16,False,mercedes-me,1487652920
"Hallo,

die App ist gut gelungen jedoch fehlen mir wichtige Informationen wie z.B. die Anzeige der Bremsbeläge etc.

Danke 
Ko",Fehlende Infos,3,"{'id': 17458144, 'body': 'Danke für dein Feedback, Ko! 👍', 'modified': '2020-08-24T08:57:19Z'}",Konstanxxx,2020-08-22 23:18:31,False,mercedes-me,1487652920
App ist besser geworden nur wurden nicht alle Fahrzeuge übernommen. Jetzt geht das Gesuche los,Licht und Schatten,3,"{'id': 17044689, 'body': 'Hallo Stef1an! Um zwischen deinen hinterlegten Fahrzeugen zu wechseln gehst du oben links über das Menü, dann tippst du auf das angezeigte Modell und gelangst so in deine ""Garage"". Hier kannst du ganz einfach per Swipe-Geste deinen gewünschten Mercedes-Benz auswählen. Hier wird aber schon an einer neuen/weiteren Option gefeilt. 😉 Viele Grüße!', 'modified': '2020-08-03T10:04:42Z'}",Stef1an,2020-08-02 11:32:53,False,mercedes-me,1487652920
"Ich verwende dieses App mit meinen beiden Mercedes nur hin und wieder. Aber fast jedes Mal muss ich mich bei anmelden da die Sitzung abgelaufen ist.
Nö, ist mir echt zu blöd.",Ständig neu anmelden - Nö Danke,2,"{'id': 22953686, 'body': 'Bitte entschuldige, ""Wer braucht blöde Spitznamen""! Aus Sicherheitsgründen wird die Sitzung bei längerer Nichtbenutzung beendet. Hier sind weitere Optimierungen aber bereits in Arbeit. 😉 Viele Grüße!  ', 'modified': '2021-05-23T07:08:47Z'}",Wer braucht blöde Spitznamen,2021-05-20 13:37:40,False,mercedes-me,1487652920
Ich habe das „Set Up“ abonniert und es funktioniert sehr schlecht. Das Entriegeln des Fahrzeugs funktioniert nicht. In der App besteht nicht die Möglichkeit der Standheizung-Programmierung obwohl der Mercedes damit ausgerichtet ist. Mercedes verschläft weiterhin die Digitalisierung.,Auch die neueste Version ist die reinste Katastrophe!,1,"{'id': 19520120, 'body': 'Bitte entschuldige, jascha.com. Melde dich zur genauen Überprüfung einmal telefonisch unter der 00800 9 777 7777 . Je nach Anrufvolumen kann es leider zu gewissen Wartezeiten kommen. Viele Grüße!', 'modified': '2020-12-03T14:30:46Z'}",jascha.com,2020-12-02 08:19:08,False,mercedes-me,1487652920
Man muss andauern die App Neustarten oft bricht einfach die Verbindung ab kann nix aktualisieren oft auf einem Stand von vor 5 Tagen jetzt gerade funktioniert einfach nichts bei allen Autos von mir habe 3 Autos und zu keinem habe ich Zugriff,Funktioniert nicht,1,"{'id': 19112964, 'body': 'Bitte entschuldige, 123456laura. Sollte das - Stand heute - nach wie vor so sein, melde dich zur genauen Überprüfung einmal bei unserem Support. Entweder über ""Hilfe"" in der App oder telefonisch: 00800 9 777 7777. Je nach Anrufvolumen kann es leider zu gewissen Wartezeiten kommen. Das nächste Update erscheint in Kürze. Viele Grüße!', 'modified': '2020-11-15T09:50:57Z'}",ElaErdem52,2020-11-11 15:56:16,False,mercedes-me,1487652920
Leider kommt bei der Anmeldung immer nur eine Fehlermeldung: Zeitüberschreitung bei der Anmeldung,Anmelden nicht möglich,1,"{'id': 16927905, 'body': 'Wir entschuldigen uns für die Unannehmlichkeiten, Mario. Der Login sollte nun wieder problemlos möglich sein. Bitte aktualisiere zunächst auf die aktuellste Version 1.3.0 und versuche es erneut. Wenn alles läuft, freuen wir uns natürlich über weiteres Feedback von dir. Viele Grüße! ', 'modified': '2020-07-28T12:22:42Z'}",Mario__o,2020-07-27 13:46:39,False,mercedes-me,1487652920
Wieder einmal ohne Funktion….bitte Updates erst senden wenn das System stabil ist!,Wieder einmal ohne Funktion - bitte in Zukunft Updates erst bringen wenn das System stabil ist!,1,"{'id': 30431473, 'body': 'Danke für dein Feedback, wir entschuldigen uns für die Unannehmlichkeiten!', 'modified': '2022-06-19T06:39:32Z'}",mühsame app,2022-06-17 11:22:02,False,mercedes-me,1487652920
Mercedes me mal wieder down. Ein echtes Armutszeugnis was Mercedes da abliefert. Und dafür noch Geld zu verlangen ist eine Frechheit. Unglaublich das manche Unternehmen mit der IT schlicht überfordert sind.,Mercedes me mal wieder down!,2,"{'id': 26823864, 'body': 'Danke für dein Feedback, P.!', 'modified': '2022-04-20T10:58:23Z'}",P. Oster,2022-04-20 10:58:23,True,mercedes-me,1487652920
"Ich möchte wieder mit der Apple Watch mein Auto öffnen, die Position abrufen, den ladezustand überwachen und die Vorklimatisierung starten können. 
Bitte wieder unterstützen!",AppleWatch Unterstützung fehlt,2,"{'id': 28278337, 'body': 'Danke für dein Feedback, KennyIstTot!', 'modified': '2022-02-27T13:38:43Z'}",KennyIstTot,2022-02-23 12:37:24,False,mercedes-me,1487652920
Schade! Es war eigentlich ein guter Dienst aber seit kurzem ist der Verknüpfte Wagen samt allen Daten weg und kann auch nicht mehr hinzugefügt werden. Neuinstallation hilft nicht und Werkstatt weiß auch nicht weiter.,Verknüpftes Fahrzeug und alle Daten weg,1,"{'id': 22438157, 'body': 'Danke für dein Feedback, micrup. Wir entschuldigen uns für die Unannehmlichkeiten und möchten dich zwecks Überprüfung einmal um telefonische Kontaktaufnahme zu unserem Support bitten: 00800 9 777 7777 . Je nach Anrufvolumen kann es leider zu längeren Wartezeiten kommen. Viele Grüße!', 'modified': '2021-04-25T06:21:23Z'}",micrup,2021-04-23 08:09:47,False,mercedes-me,1487652920
Sorry mein Sicherheitsfirewall braucht leider für jede Mail länger als 60sec. Daher ist die App für mich leider unbrauchbar und der Dienst den ich dafür bezahl bei Mercedes ist demnach nun auch am Flöten. Bitte um Verbesserung oder alternative Verifizierung!!!,Verifizieren in weniger als 60 sec?,1,"{'id': 19509567, 'body': 'Bitte entschuldige, manhaberee. Melde dich dazu einmal direkt telefonisch unter der 00800 9 777 7777 . Je nach Anrufvolumen kann es leider zu gewissen Wartezeiten kommen. Viele Grüße!', 'modified': '2020-12-03T08:02:37Z'}",manhaberee,2020-12-01 08:00:34,False,mercedes-me,1487652920
"Die App war schon vor dem Update dürftig und mehr eine Spielerei doch jetzt verwechselt sie schon die angemeldeten Fahrzeuge und ist damit komplett nutzlos!Es gibt offenbar auch keine Korrekturfunktion. Ein ärgerliches Armutszeugnis. Bin gespannt, ob es eine Reaktion gibt.",Eigentlich nicht mal einen Stern wert!,1,"{'id': 17651970, 'body': 'Die gibt es, greenfan1, bitte entschuldige! Unsere Spezialisten schauen sich das umgehend an. Melde dich dazu bitte einmal unter der 00800 9 777 7777 . Viele Grüße!', 'modified': '2020-09-02T14:20:40Z'}",greenfan1,2020-09-01 05:51:53,False,mercedes-me,1487652920
"Wir sind sehr zufrieden, der Freundliche Herr Reese hat uns super beraten immer wieder.",Alles Perfekt,5,"{'id': 23216022, 'body': '😍 Herzlichen Dank! ', 'modified': '2021-06-06T06:33:58Z'}",Kohlsen,2021-06-02 17:57:30,False,mercedes-me,1487652920
"Ja, die App ist optisch ansprechender als ihr Vorgänger.

Aber warum jetzt drei Apps? Und warum wird stillschweigend die Apple Watch App eingestellt? Das macht mich traurig.",Warum?,3,"{'id': 17231786, 'body': 'Die Apple Watch Unterstützung ist bald zurück, sweh. 😉 Mit nun drei separaten, trotzdem vernetzten Apps wollen wir für mehr Übersicht, Flexibilität und eine bessere Geschwindigkeit sorgen. Weitere Funktionen sind verfügbar aber auch direkt fahrzeugabhängig. Melde dich zur Überprüfung der Möglichkeiten für deinen Mercedes-Benz gerne einmal bei uns unter der 00800 9 777 7777 . Viele Grüße!', 'modified': '2020-08-12T08:19:36Z'}",sweh,2020-08-11 17:13:55,False,mercedes-me,1487652920
"Lange Zugriffszeiten, Fahrzeug wir öfter nicht gefunden, Support absolut unfähig, Funktionen wie Temperaturanzeige werden nicht implementiert, aber Hintergrundbilder werden ständig geändert und dass zum Teil so, dass man kaum noch Werte ablesen kann!","Prinzipiell gut, aber",1,"{'id': 28467225, 'body': 'Es tut uns leid, dass du mit unserer App nicht zufrieden bist, Ongi-4711-0815. Unsere Entwickler lesen mit und arbeiten kontinuierlich an weiteren Verbesserungen. Viele Grüße!', 'modified': '2022-03-09T09:41:49Z'}",Ongi-4711-0815,2022-03-07 06:10:53,False,mercedes-me,1487652920
"Es ist schade, dass man die App verschlimmbessert hat. Nichts ist mehr wie vorher. Man findet die variablen Fahrzeugdaten nicht wieder. Ich habe vor einigen Tagen die App komplett vom IPhone entfernt.",Verschlimmbesserung,1,"{'id': 23937653, 'body': 'Gib uns noch eine Chance, nbjhgjnh. Das ist ganz sicher nur eine Frage der Eingewöhnung. 😉 Und wenn wir dir irgendwie behilflich sein können, ruf uns an: 00800 9 777 7777 . Viele Grüße!\n\n', 'modified': '2021-07-15T06:09:52Z'}",nbjhgjnh,2021-07-13 19:20:57,False,mercedes-me,1487652920
"Hallo liebes Team,
Könnt ihr auch den@Blueverbrauch einbauen?  Und der Batteriezustand!!",Ad blue?,4,"{'id': 20902352, 'body': 'Danke für dein neues Feedback, Sfxxyds! Unsere Entwickler lesen mit. 😉 ', 'modified': '2021-02-07T07:40:30Z'}",Sfxxyds,2021-02-03 08:49:38,False,mercedes-me,1487652920
"Schliessen etc. dauert ewig, wenns überhaupt funktioniert, Stand oft 2 Tage alt, diese App ist oft Dreck",Funktionen funktionieren nicht,1,"{'id': 19285736, 'body': 'Dreck? Dabei waschen wir sie regelmäßig, tomzen! 😜 Melde dich zur Überprüfung deines Setups gerne einmal bei unserem Support. Entweder unter ""Hilfe"" (via Hamburger-Menü-Icon oben links) in der App oder telefonisch: 00800 9 777 7777 . Das nächste App-Update erscheint in Kürze. Viele Grüße!', 'modified': '2020-11-23T09:03:01Z'}",tomzen,2020-11-21 19:22:42,False,mercedes-me,1487652920
"Seit der neuen App habe ich ständig einen falschen Status über geschlossene Türen/Fenster. Öffnen des Fahrzeuges per App oft stark verzögert. Ging vorher alles deutlich schneller und genauer. Ebenfalls die Meldung, dass Türen offen sind kommt teilweise 30min später.",Falsche Meldungen,1,"{'id': 18982309, 'body': 'Bitte entschuldige, LukicKris! Das greifen wir gerne auf zur Überprüfung. Nutze dazu einfach die Support-Funktion unter ""Hilfe"" (via Hamburger-Menü-Icon oben links) in der App. Wir freuen uns über weiteres Feedback. Viele Grüße!', 'modified': '2020-11-09T08:21:28Z'}",LukicKris,2020-11-07 14:32:34,False,mercedes-me,1487652920
weil Funktionen nach Update verschwunden sind.,Schlecht,1,"{'id': 17975364, 'body': 'Hallo rbbdd, die Synchronisierung und Anzeige der Fahrzeugdaten sollte nun wieder wie gewohnt funktionieren. Kannst du das auch für dich bestätigen? Wir freuen uns über dein neues Feedback! Falls du unsere Unterstützung benötigst, nutze bitte die Support-Funktion unter ""Hilfe"" (via Hamburger-Menü-Icon oben links) in der App. Viele Grüße!', 'modified': '2020-09-20T10:56:37Z'}",rbbdd,2020-09-11 10:45:42,False,mercedes-me,1487652920
"Bevor ich gestern das neueste Update aufs iPhone gespielt habe, lief alles super. Nach dem Update ist mein Fahrzeugstatus nicht mehr zu ermitteln. „Letzte Aktualisierung vor über einem Jahr“ steht da nun. Sehr lustig, da das Fahrzeug gerade einmal 2 Monate alt ist. Jetzt sehe ich also nicht mehr, wie mein Hybrid lädt, wie die Reichweite ist, und so weiter... Bei diesem Update also ein typischer Fall von kaputt repariert :-(",Never change a running system,1,"{'id': 17975326, 'body': 'Hallo Captain Iglu 69, die Synchronisierung und Anzeige der Fahrzeugdaten sollte nun wieder wie gewohnt funktionieren. Kannst du das auch für dich bestätigen? Wir freuen uns über dein neues Feedback! Falls du unsere Unterstützung benötigst, nutze bitte die Support-Funktion unter ""Hilfe"" (via Hamburger-Menü-Icon oben links) in der App. Viele Grüße!', 'modified': '2020-09-20T10:52:59Z'}",Captain Iglu 69,2020-09-11 06:57:45,False,mercedes-me,1487652920
