userName,title,date,isEdited,review,rating,app_name,app_id,developerResponse
Ben aus Berlin,Einfach nur instabil und schlecht,2022-02-22 02:55:17,True,"Seit 5 Tagen nun funktioniert die App nicht mehr. Das passier regelmässig. Ich bezahle eine jährliche Gebühr für die Nutzung der Dienste. Wie kann es sein, dass die App ständig nicht geht! Warum wird bei VW so wenig Wert auf zuverlässige Software gelegt! Wacht auf, eure Zukunft hängt davon ab. Mein nächstes Fahrzeug wird garantiert kein VW mehr.",1,volkswagen-we-connect,656549103,"{'id': 11125629, 'body': 'Hallo lieber Ben aus Berlin! Sorry für den Ärger, den wir dir bereitet haben! Kannst Du deine App nun wieder nutzen? Viele Grüße von deinen We Connect Mädels und Jungs!', 'modified': '2022-02-22T02:55:17Z'}"
Mo.Bä.,Unzuverlässige App..,2021-12-26 06:58:09,False,"Es ist Glücksache ob die App startet, oder ein erneutes Login nötig ist. Die Standheizung lässt sich genauso unzuverlässig über die App starten…… Die Apps unseres Mercedes und unseres Mini sind um Welten zuverlässiger und besser gemacht.",2,volkswagen-we-connect,656549103,"{'id': 27126645, 'body': 'Hallo Mo.Bä., danke für Ihr Feedback. Es tut uns leid, dass Probleme bei der Verwendung der We Connect App aufgetreten sind. Bitte, kontaktieren Sie uns daher per E-Mail (weconnect-support@volkswagen.de), damit wir weiterhelfen können. Viele Grüße, das We Connect Team. ', 'modified': '2021-12-29T14:26:46Z'}"
Benetoptyp,Läuft nicht!,2019-12-28 14:03:28,False,Bisher ein Flop! Anmeldung nicht möglich oder nicht erreichbar!,2,volkswagen-we-connect,656549103,"{'id': 13646990, 'body': 'Lieber Benetoptyp, jetzt sollte alles wieder einwandfrei funktionieren. Bei Fragen erreichst Du uns natürlich weiterhin jederzeit unter der Rufnummer 0800 - 40 888 00. Viele Grüße von deinem We Connect Team', 'modified': '2020-02-23T08:46:32Z'}"
BP&FP,Störungen nach jedem Update,2021-04-24 15:35:20,False,Leider habe ich viele Probleme mit we connect im Auto. Regelmäßig Mit jedem update ist die Verbindung zum Netz (graue  Weltkugel) nicht möglich und damit sind keine Verkehrsmeldungen auf der Karte ablesbar. Sehr ärgerlich wenn man unterwegs ist und dem Stau nicht ausweichen kann!!,1,volkswagen-we-connect,656549103,"{'id': 22507464, 'body': 'Hallo BP&FP, vielen Dank für Ihr Feedback. Die We Connect App Entwickler sind bereits dabei eine nachhaltige Problemlösung zu erarbeiten. Wir bitten die Umstände zu entschuldigen. Viele Grüße, das We Connect Team.', 'modified': '2021-04-28T09:55:57Z'}"
Torkolino,Leider unbrauchbar,2020-07-15 08:42:29,False,Seit dem Update Login nicht mehr möglich „etwas ist schiefgelaufen“. De- Neuinstallation hat keine Abhilfe geschaffen. Insofern unbrauchbar auf iPhone 11 pro.,1,volkswagen-we-connect,656549103,"{'id': 16752992, 'body': 'Lieber Torkolino,\nmit Deinem spezifischen Problem können wir Dir auf diesem Wege leider nicht helfen. Wende Dich bitte mit Bezug auf die Rezension per E-Mail (weconnect-support@volkswagen.de) oder per Telefon (+49 800 - 40 888 00), an uns. Wir bitten um Verständnis. \nViele Grüße, Dein We Connect Team.', 'modified': '2020-07-20T13:20:53Z'}"
Mechi2611,We Connect,2020-05-07 07:40:27,False,"Mein Problem mit WeConnect konnte leider seit 6 Monaten nicht behoben werden.
Leider muss ich hier mindestens 1 Stern abgeben weil null Stern nicht möglich ist.",1,volkswagen-we-connect,656549103,"{'id': 15213572, 'body': 'Hallo Mechi2611, vielen Dank für dein Feedback. Es tut uns wirklich leid, dass Du Schwierigkeiten bei der Nutzung unserer online Dienste hast. Bitte kontaktiere uns unter weconnect-support@volkswagen.de oder telefonisch unter +49 800 - 40 888 00, damit wir dir weiterhelfen können. Fahr sicher und bleib gesund. Liebe Grüße, Dein We Connect Team.', 'modified': '2020-05-09T21:08:37Z'}"
Wickel5,Wickel5,2019-02-10 16:40:16,False,Hat für mich keinen wirklichen Gebrauchswert gegenüber Google-Map etc. Außerdem instabil.,2,volkswagen-we-connect,656549103,"{'id': 7348749, 'body': 'Hallo Wickel5, wir bedauern es sehr, dass die Nutzung unserer App nicht Deinen Erwartungen entspricht. Wir sind stets bemüht unsere Produkte zu verbessern. Bei Fragen, kontaktiere uns per Telefon unter 0800 – 40 888 00. Dein Car-Net Team.', 'modified': '2019-02-18T14:21:40Z'}"
Cemo1978,Funktioniert nicht?,2018-10-05 08:44:37,False,"Kann FIN-Nr weder scannen lassen oder manuell eingeben. Jedesmal kommt die Meldung ""die eingegebene FIN ist nicht korrekt ""?!
Somit kann ich die App nicht nutzen.",1,volkswagen-we-connect,656549103,"{'id': 5417294, 'body': 'Hallo Cemo1978, es tut uns Leid, dass Sie Schwierigkeiten mit der Car-Net App haben. Bitte kontaktieren Sie uns unter carnet-support@volkswagen.de oder telefonisch unter 0800 - 40 888 00, damit wir bei Deinem Anliegen weiterhelfen können.\nViele Grüße aus Wolfsburg!', 'modified': '2018-10-09T07:38:20Z'}"
gofabse,Unzuverlässig,2021-11-11 06:21:14,False,Leider kann man sich auf diese App absolut nicht verlassen. Neben der absolut schlechten Performance ist die Aktivierung bestimmter Funktionen wie Stand- oder Scheibenheizung total unzuverlässig bzw. funktioniert oft nicht. Natürlich eine absolute Frechheit wenn man bedenkt wie viel Geld VW für diese „Dienste“ noch in Anspruch nimmt. Andere Hersteller aus den USA bekommen es doch auch hin…,1,volkswagen-we-connect,656549103,"{'id': 26233196, 'body': 'Hallo gofabse, vielen Dank für Ihr Feedback. Entschuldigen Sie bitte für alle Unannehmlichkeiten! Wir werden Ihren Kommentar an Experten weitergeben, um dieses Problem zu beheben. Übrigens: falls Sie unsere Hilfe brauchen, können Sie uns jederzeit unter weconnect-support@volkswagen.de kontaktieren. Viele Grüße, das We Connect Team. ', 'modified': '2021-11-12T11:53:56Z'}"
1234223/3,Schade!,2021-10-28 17:18:20,False,"Seit meinem Neuwagenkauf im Juli 2021 kann ich mich nicht als Hauptnutzer anmelden! Mein Händler, der sehr zuvorkommend ist, windet sich mit immer neuen Updateversprechen, die allerdings von der VW AG nicht erfüllt werden……Sotwareprobleme! Bei dem einen Auto funktioniert das, bei dem anderen nicht…. Was ist bei Ihnen eigentlich los? Nächstes Updateversprechen ist die KW 48…….

Mit freundlichen Grüßen
Johannes Göke",1,volkswagen-we-connect,656549103,"{'id': 26008666, 'body': 'Hallo Johannes Göke, danke für Ihre Meldung. Entschuldigen Sie bitte für Schwierigkeiten mit der App und alle Unannehmlichkeiten! Wir leiten Ihr Feedback an unseren Experten für Untersuchung und Behebung der entstandenen Probleme weiter. Viele Grüße, das We Connect Team. ', 'modified': '2021-11-01T11:37:04Z'}"
Vimmerby,Kompliziert und Lahm,2018-11-04 15:49:39,False,"Schlimmer geht’s fast nimmer
Schlechter Zugang zur App
Lahme Verbindung zum Fahrzeug
Fast alle Seiten sind erklärungsbedürftig
Für mehr Infos, gerne auch konstruktive Kritik stehe ich gerne zur Verfügung. 
Einfach Nachricht senden.",4,volkswagen-we-connect,656549103,"{'id': 5862758, 'body': '""Hallo Vimmerby, \nes tut uns leid, dass Sie Schwierigkeiten mit der Car-Net App haben. Bitte kontaktieren Sie uns per E-Mail unter carnet-support@volkswagen.de oder telefonisch unter 0800 - 40 888 00, damit wir Ihnen bei Ihrem Anliegen weiterhelfen können. Beste Grüße Ihr Car-Net Team!""', 'modified': '2018-11-08T16:32:02Z'}"
S04Klaus,Das geht besser!,2021-06-30 17:34:28,True,"1. Ich habe eine Zieladresse über die App an das Fahrzeug gesendet, um dort die Navigation an diese Adresse zu starten. 
Bei Abfahrt, 1/2Tag später, wurde jedoch im Fahrzeug nichts angezeigt. 3 Tage nach Ankunft am Zielort, wurde plötzlich die Zieladresse im Navigationsgerät angezeigt. 

2. Warum meldet sich die App nicht automatisch, wenn man z.B. vergessen hat ein Fenster, oder eine Tür zu schließen? 
Man kann es ja in der App abfragen, aber normalerweise geht man davon aus, dass alles geschlossen ist und schaut nicht jedesmal nach. 

Liebe Entwickler, schaut euch mal die Mercedes me App an! Die kann das alles und läuft viel flüssiger!",2,volkswagen-we-connect,656549103,"{'id': 22633576, 'body': 'Hallo S04Klaus , vielen Dank für Ihren Kommentar. Wir entschuldigen uns für die Unannehmlichkeiten mit der App. Wir arbeiten ständig an der Weiterentwicklung unserer Produkte, um Ihnen in Zukunft einen noch besseren Service bieten zu können. Sie haben auch die Möglichkeit, uns unter Tel. 0800 40 888 00 oder unter weconnect-support@volkswagen.de. Mit freundlichen Grüßen Volkswagen. ', 'modified': '2021-06-30T17:34:28Z'}"
skslxnfiwksnxisldbslr,Hat noch nie richtig funktioniert,2021-03-11 10:11:30,False,"Seit wir das Fahrzeug (Golf GTE) mit der App verbunden haben, hat We Connect noch nie zuverlässig funktioniert. 
Mal uralte Werte (Reichweiten etc.) angezeigt, fast nie klappt die Verbindung, um die Standheizung zu starten",1,volkswagen-we-connect,656549103,"{'id': 22633884, 'body': 'Hallo skslxnfiwksnxisldbslr , vielen Dank für Ihren Kommentar. Wir entschuldigen uns für die Unannehmlichkeiten mit der App. Wir arbeiten ständig an der Weiterentwicklung unserer Produkte, um Ihnen in Zukunft einen noch besseren Service bieten zu können. Sie haben auch die Möglichkeit, uns unter Tel. 0800 40 888 00 oder unter weconnect-support@volkswagen.de. Mit freundlichen Grüßen Volkswagen. ', 'modified': '2021-05-05T13:29:35Z'}"
Darkwing D,Standheizungsfunktion mangelhaft,2020-09-01 05:45:56,True,Bei Aktivierung der Standheizung erscheint hedes Mal ein völlig überflüssiger Warnhinweis. Leider gibt es von da aus nur den Button „abbrechen“. Eine Aktivierung der Standheizung ist so unmöglich - dafür hatte ich die Remoteverbindung aber eigentlich gekauft!,1,volkswagen-we-connect,656549103,"{'id': 13587233, 'body': 'Lieber Kunde,\nsollten die bestehende Probleme weiterhin auftreten, wende Dich bitte mit Bezugnahme auf diese Rezension per E-Mail an weconnect-support@volkswagen.de oder telefonisch an 0800 - 40 888 00. \nDein We Connect Team.', 'modified': '2020-09-01T05:45:56Z'}"
aliî,Funktionen,2020-02-17 17:49:59,False,"Wichtige Funktionen, wie Ziele erstellen und aufs Fahrzeug übertragen bleiben unbeantwortet. Wo ist die VW typische selbsterklaerende Logik / Bedienung geblieben",1,volkswagen-we-connect,656549103,"{'id': 13804843, 'body': 'aliî, danke für dein Feedback. Wenn Du uns konkretere Informationen gibst, helfen wir dir gern weiter. Kontaktiere uns bitte telefonisch oder via E-Mail und halte deine FIN bereit. Wir unterstützen dich gern! Beste Grüße von deinem We Connect Team', 'modified': '2020-03-02T12:14:36Z'}"
chrhbl,Nichts funktioniert!,2019-11-18 13:29:49,False,Habe mir die App hauptsächlich zur Steuerung der Standheizung installiert. Von 10 mal wurde die Standheizung wenn es hoch kommt 2 mal gestartet.,1,volkswagen-we-connect,656549103,"{'id': 13606231, 'body': 'Hallo chrhbl, danke für dein Feedback. Falls Du weiterhin Schwierigkeiten mit deinen Online Diensten hast, dann kontaktiere uns am besten telefonisch oder via E-Mail, damit wir dir weiterhelfen können. Beste Grüße von deinem We Connect Team', 'modified': '2020-02-20T13:19:50Z'}"
Kdgifufic,Server setzt zu oft aus und es funktioniert nicht,2019-10-30 19:01:49,False,"Standheizung lässt sich nicht immer starten 
Oft Login-Probleme.
Nicht ausgereift..",1,volkswagen-we-connect,656549103,"{'id': 13560611, 'body': 'Hallo Kdgifufic, es tut uns wirklich leid, dass unsere We Connect App dir Ärger bereitet hat. Wir hoffen, dass alles wieder stabiler funktioniert. Solltest du jedoch weiterhin Schwierigkeiten mit der Anmeldung in der We Connect App haben, bitte kontaktiere uns unter 0800 40 888 00. Wir helfen dir gerne weiter. Liebe Grüße, dein We Connect Team.', 'modified': '2020-02-18T14:30:28Z'}"
scnik,Funktioniert ungenügend,2019-10-10 16:12:46,False,Leider wird mein Fahrzeug mit einem falschen Stand angezeigt.,1,volkswagen-we-connect,656549103,"{'id': 11186328, 'body': 'Hallo scnik und vielen Dank für dein Feedback. Selbstverständlich bedauern wir, dass dir unsere App einen inkorrekten Stand deines Fahrzeuges anzeigt und hoffen, dass es mit der nächsten Aktualisierung behoben wird. Manchmal aktualisiert diese sich nicht automatisch aber manuell, mit drag and drop (von oben nach unten halten). Eine Deinstallation und Installation könnte den Fehler eventuell auch beheben und zusätzlich vielleicht noch ein Log in-Log out vom Konto. Falls wiederum nichts helfen sollte, kontaktiere uns doch direkt unter der Nummer 0800 – 40 888 00 oder falls dein Telefonprovider diese Nummer nicht unterstützt unter der Nummer +49 5363 9223300. Dein We Connect Team', 'modified': '2019-10-11T07:39:35Z'}"
snemelc1971,Funzt,2022-01-05 11:10:03,True,Alle Schwierigkeiten beseitigt 👍,5,volkswagen-we-connect,656549103,"{'id': 8014678, 'body': 'Hallo snenelc, vielen Dank für deine Bewertung und dein positives Feedback. Wir freuen uns sehr, dass du mit unserer Car-Net App zufrieden bist und wünschen dir auch in Zukunft viel Freude damit. Freundliche Grüße aus Wolfsburg. Dein Car-Net Team.', 'modified': '2022-01-05T11:10:03Z'}"
chrisch1337,Keine Verbindung….,2022-05-27 10:39:16,False,Also seit paar Tagen bekommt man einfach keine Verbindung zum Fahrzeug mehr trotz div Standorte und manuell triggern sagt ich kann nur noch 2 Aktionen ausführen Bis zum nächsten motorstart. Sehr unzuverlässig bis jetzt dafür würde ich niemals Geld ausgeben später,1,volkswagen-we-connect,656549103,"{'id': 30077838, 'body': 'Hallo chrisch1337, vielen Dank für Ihr Feedback, es tut uns leid, dass Sie Schwierigkeiten mit der App haben. Probieren Sie es bitte mit der Leerung Ihres App Caches, sollte das nicht helfen, schreiben Sie uns bitte an weconnect-support@volkswagen.de, damit wir das für Sie lösen können. Viele Grüße von Ihrem We Connect Team. \n', 'modified': '2022-05-31T13:50:48Z'}"
Robsberto,Kein Verbindungsaufbau seit Update,2022-02-22 10:52:00,False,Seit dem Update (vielleicht auch schon kurz davor und unabhängig vom Update) auf 5.11.3 kann keine Verbindung mehr zum Fahrzeug aufgebaut werden. Ich sehe immer nur die zwei Punkte die hin und her wandern.,1,volkswagen-we-connect,656549103,"{'id': 28219206, 'body': 'Guten Tag Robsberto, danke für Ihr Feedback. Bezüglich des Problems mit der Verbindung nach dem Update empfehlen wir Ihnen die Deinstallation und erneute Installation der App. Wenn das nichts bringt, kontaktieren Sie uns bitte unter weconnect-support@volkswagen.de. Viele Grüße von Ihrem We Connect Team.\n', 'modified': '2022-02-23T16:14:57Z'}"
MrKnackebein,Notruf funktioniert auch nicht,2022-02-02 06:57:54,False,"Es gibt nur deswegen einen Stern, weil ich nicht null Sterne vergeben kann. App Bzw Auto hängen sich regelmäßig auf. Auto war schon mehrmals deswegen in der Werkstatt, aber Volkswagen schafft es nicht, dass Problem zu beheben. Die SOS-Notruftaste funktioniert auch nicht. Läuft über das gleiche OCU.",1,volkswagen-we-connect,656549103,"{'id': 27832185, 'body': 'Hallo MrKnackebein, bitte entschuldigen Sie die Schwierigkeiten mit der App. Wir empfehlen Ihnen, unsere technische Unterstützung zu kontaktieren, damit dieses Problem behoben wird. Unsere Tech Support Email Adresse ist: weconnect-support@volkswagen.de, dort helfen wir Ihnen gerne weiter! Liebe Grüße, Ihr We\nConnect Team. \n', 'modified': '2022-02-03T15:42:26Z'}"
daedalus148,Alles top,2022-02-24 20:34:21,False,Läuft wieder - vielen Dank für das schnelle Update,5,volkswagen-we-connect,656549103,"{'id': 28291856, 'body': 'Hallo daedalus148, wir möchten uns bei Ihnen für den Kommentar und die positive Bewertung bedanken. Wir wünschen Ihnen weiterhin eine gute Fahrt und viel Spaß bei der Nutzung der Dienste. Viele Grüße, das We Connect Team.', 'modified': '2022-02-28T09:44:23Z'}"
Eise65,CarNet,2019-12-01 20:34:26,True,"Die App ist einfach nicht zeitgemäß. Ich verstehe nicht warum es die Entwickler in der heutigen Zeit nicht auf die Reihe bekommen dass ich mich auf die App verlassen kann. Mal kann ich mich nicht einloggen, dann lässt sich die Standheizung nicht anschalten... Wenn das ein kostenloser Dienst wäre, wäre es zu verschmerzen, aber das Ding kostet auch noch richtig Geld... Sorry, geschenkt ist noch zu teuer.",1,volkswagen-we-connect,656549103,"{'id': 6571709, 'body': 'Lieber Eise65 , wir möchten uns bei Ihnen für den Kommentar und die Bewertung bedanken. Ihre Vorschläge geben wir gerne weiter, denn wir sind stets bemüht unser Produkt zu verbessern. Wir wünschen weiterhin viel Spaß bei der Nutzung. Viele Grüße aus Wolfsburg. Das Car-Net Team.', 'modified': '2019-12-01T20:34:26Z'}"
Gismo90,"Gut, aber geht besser",2019-11-14 17:00:29,False,"Die App und die Funktionen sind sehr gut. Man kann viele Dinge erledigen, Routen planen, Auto per Smartphone „steuern“ etc. 
Dafür gibt es 5 Sterne. 

Was die Bewertung aber leider stark nach unten zieht, sind die ständigen Probleme beim verbinden oder dergleichen. 
Man öffnet die App und hofft jedes Mal ob es jetzt richtig funktioniert. 
Lieber einmal alles vernünftig machen und die App aus dem Programm, als ständig Updates zu machen die nach ein paar Tagen wieder hinfällig sind.",2,volkswagen-we-connect,656549103,"{'id': 13605892, 'body': 'Lieber Gismo90, danke für deine ehrliche Bewertung. Wie ist es mittlerweile, hoffst Du noch oder nutzt Du deine Online Dienste einschränkungslos? Viele Grüße von deinem We Connect Team', 'modified': '2020-02-20T13:09:41Z'}"
svenreimus,Vollkommen nutzlos,2019-06-13 12:17:37,False,"Was soll ich mit dieser App? Navigieren kann ich ohne. Fahrzeugzustand abrufen geht nicht!
Und das waren fast alle Möglichkeiten",1,volkswagen-we-connect,656549103,"{'id': 9171271, 'body': 'Lieber Kunde, vielen Dank für deine Bewertung und dein Feedback. Die Car-Net App funktioniert lediglich bei Nutzern, welche das entsprechende Dienstepaket “Security & Service” bei der Bestellung Ihres Fahrzeuges mitbestellt haben. Eine Nachrüstung dieses Dienstepaketes ist aus technischen Gründen leider nicht möglich. Du kannst jedoch die App kostenlos aus dem App Store oder im Google Play Store herunterladen und verschiedene Funktionen im Demomodus ausprobieren. Bei weiteren Fragen, kontaktiere uns bitte per Telefon unter 0800 – 40 888 00. Freundliche Grüße, dein Car-Net Team.', 'modified': '2019-06-14T13:38:04Z'}"
MAROlivier,Leider unbrauchbar,2022-02-18 06:32:05,False,"- Login funktioniert nach dem Update funktioniert nicht 
- Alle grundlegenden Funktionen haben schon vor dem Update nicht geklappt (Öffnen des Autos per App, Integration von Alexa)",1,volkswagen-we-connect,656549103,"{'id': 28175380, 'body': 'Hallo MAROlivier, danke für Ihr Feedback. Es tut uns leid, dass Sie eine negative Erfahrung mit unserer App gemacht haben. Falls Sie eine Unterstützung brauchen, können Sie uns unter weconnect-support@volkswagen.de erreichen. Liebe Grüße, Ihr We Connect Team.', 'modified': '2022-02-21T15:53:42Z'}"
vsa1,So unglaublich langsam trotz neuem iPhone,2021-09-27 19:19:39,False,"- sehr langsam
- kaum Funktionen / Statistiken
 :-(",1,volkswagen-we-connect,656549103,"{'id': 25395506, 'body': 'Hallo vsa1, vielen Dank für Ihren Kommentar. Es tut uns leid, dass die Nutzung unserer App nicht Ihren Erwartungen entspricht. Wir werden Ihr Feedback an Entwickler weitergeben. Wir arbeiten ständig an der Verbesserung unserer Online-Dienste. Viele Grüße, das We Connect Team.', 'modified': '2021-09-29T12:41:18Z'}"
deppenauto,Fehler im Notruf-System,2020-12-26 21:49:26,False,"Leider funktioniert die App nicht Fehlerfrei und eine Kontaktaufnahme mit der Volkswagen AG war bisher nicht zufrieden stellend.
Die Werkstatt hat vor ca 4 Wochen ein neues OCU  bestellt was aber in Rückstand gegangen ist .",1,volkswagen-we-connect,656549103,
mmnix,Funktioniert nach neuem Update nicht mehr,2020-12-06 11:21:34,True,"Leider ist die App eh schon von vielen Störfaktoren betroffen, funktioniert oft nicht und nach dem neuen Update leider kaum noch ... sehr ärgerlich und kein gutes Aushängeschild für einen VW Konzern ...",1,volkswagen-we-connect,656549103,"{'id': 11801979, 'body': 'Danke für dein Feedback, mmnix - funktioniert deine App denn mittlerweile wieder ohne Abstürze? Falls nicht, dann sag uns bitte Bescheid, dann kümmern wir uns! Liebe Grüße von deinem We Connect Team! ', 'modified': '2020-12-06T11:21:34Z'}"
JuleLow,DKV Tankstellen,2021-10-26 16:19:13,False,DKV Tsnkstellen könnten mit angezeigt werden,4,volkswagen-we-connect,656549103,"{'id': 25949650, 'body': 'Hallo JuleLow, vielen Dank für Ihr Feedback. Wir werden es gerne an unsere Entwickler weitergeben, denn wir arbeiten ständig daran, unsere Produkte zu verbessern. Viele Grüße, das We Connect Team.', 'modified': '2021-10-28T13:43:46Z'}"
krrilgfeesbk,Keine Ziele mehr ans Fahrzeug senden???,2020-06-09 20:01:34,False,"Warum gibt es diese Funktion nicht mehr?
Ich habe einen neuen Passat 06/20 übernommen und kann diese Funktion nicht mehr nutzen!

Warum werden nützliche Funktionen entfernt und warum wird aber weiter damit geworben???",1,volkswagen-we-connect,656549103,"{'id': 16021940, 'body': 'Hi krrilgfeesbk,\nes freut uns zu hören, dass Du auf unsere Produkte setzt. Da der Funktionsumfang der App vom Dienstepaket im Fahrzeug abhängig ist, kannst Du eventuell nicht die gewünschten Funktionen nutzen. Auf www.portal.volkswagen-we.com werden die verfügbaren Dienstepakete erklärt. Alternativ können wir uns den Sachverhalt konkret zusammen anschauen, wenn Du uns mit Bezug auf die Rezension per E-Mail (weconnect-support@volkswagen.de) oder per Telefon (+49 800 - 40 888 00) kontaktierst. \nViele Grüße, Dein We Connect Team.', 'modified': '2020-06-16T13:11:36Z'}"
Asko513,Stürzt ständig ab,2020-04-28 07:11:56,False,"Die App stürzt ständig ab, bisher schon auf 3 verschiedenen Geräten getestet und stürzt nach kürzester Zeit ab oder sobald man irgendwas anklickt, wie z.B den Standort. 
Bitte um Nachbesserung, vor dem Update war alles Top...",1,volkswagen-we-connect,656549103,"{'id': 14989520, 'body': 'Hi Asko513,\nmit Deinem spezifischen Problem können wir Dir auf diesem Wege leider nicht helfen. Wende Dich bitte mit Bezug auf die Rezension per E-Mail (weconnect-support@volkswagen.de) oder per Telefon (+49 800 - 40 888 00) an uns. Wir bitten um Verständnis. \nViele Grüße und bleib gesund, Dein We Connect Team.', 'modified': '2020-04-29T10:19:26Z'}"
Marci__03_,Funktioniert überhaupt nicht,2020-04-11 18:17:11,False,"Die App scheitert schon beim Eingeben der FIN
Auch nach dem 10ten Versuch sagt mir die App die FIN sei nicht korrekt obwohl sie das ist und mein Auto auch kompatibel ist für We Connect also verstehe ich nicht so ganz was das Ganze soll und darum auch nur ein Stern weil ich die App verständlicherweise auch überhaupt nicht nutzen kann.",1,volkswagen-we-connect,656549103,"{'id': 14616185, 'body': 'Hi Merci_03_, schade, dass Du dich für We Connect noch nicht registrieren konntest. Ruf doch bitte bei unser Support-Team an, damit wir deine FIN überprüfen können und dir sofort helfen können!!! Bleib gesund und fahr sicher! Liebe Grüße, dein We Connect Team.', 'modified': '2020-04-12T16:42:48Z'}"
wmassag,Kein Login möglich seit Update,2019-10-12 11:14:39,True,"Seit dem letzten Update ist das Passwort Feld tot. Es ist unmöglich geworden über copy & paste komplexe - also sichere - Passwörter einzufügen. Auch ist die Integration mit dem iCloud Schlüsselbund kaputt und die mit anderen Passwort Managern. Die App ist jetzt wertlos, statt schlecht.",1,volkswagen-we-connect,656549103,"{'id': 6340607, 'body': 'Hallo wmassag, es tut uns Leid, dass Sie Schwierigkeiten mit der Car-Net App haben. Gerne geben wir Ihre Verbesserungsvorschläge an das Entwicklerteam weiter! Bitte kontaktieren Sie uns unter carnet-support@volkswagen.de oder telefonisch unter 0800 - 40 888 00, damit wir bei Ihrem Anliegen weiterhelfen können. Beste Grüße aus Wolfsburg!', 'modified': '2019-10-12T11:14:39Z'}"
Kraft09,Unbrauchbar,2019-09-20 07:50:08,False,"Seit dem Update auf iOS 12.4 ist die App für mich nicht mehr nutzbar. 
Nach dem eingeben der Benutzerdaten versucht die App sich anzumelden und sofort stürzt die App ab. Das nun seit Monaten.....
Dafür wird gutes Geld für die Dienste verlangt und Monatelang läuft nichts! 
Selbst das Update vor zwei Tagen, welches erst vielversprechend klang, brachte keine Besserung.
Sorry VW, aber für so etwas verlangt ihr 60€ und für beide Dienste über 100€ im Jahr.
Ich bin massivst enttäuscht und werde diesen Dienst auf keinen Fall weiterempfehlen.
Es kann doch nicht sein, dass ein Weltunternehmen wie VW eine, scheinbar, so schlecht programmierte App herausbringt? 
Es häufen sich hier die Beschwerden und das sollte doch bitte berücksichtigt werden, wenn solche Dienste Angeboten werden. 
Werden keine Tests mit Betas gemacht? Wo ist das Problem?",1,volkswagen-we-connect,656549103,"{'id': 11121647, 'body': 'Hallo Kraft09, danke für dein ausführliches Feedback. Ein großes Sorry für das Kopfweh, das dir deine App bereitet hat. Hier im App Store können wir ohne genauere Informationen zu deiner App etc. leider keine exakte Fehleranalyse durchführen und brauchen noch ein paar Infos von dir. Magst Du uns mal anrufen oder anchatten oder anmailen? Dann finden wir auch eine Lösung für deine App-Probleme und vielleicht machen wir dich ja wieder etwas glücklicher? :) Liebe Grüße von deinem We Connect Team!', 'modified': '2019-10-08T09:22:55Z'}"
DrSStB,Es bleibt peinlich,2017-09-30 08:59:08,False,Ich kann mich den Vorrednern nur anschließen. Die App ist Kindergartenniveau!,2,volkswagen-we-connect,656549103,
Spitzname bereits verw.,Unzuverlässig und langsam,2022-06-11 15:34:54,False,"Die Funktionen stehen nur in 50% der Fälle zur Verfügung. Wenn die Funktion verfügbar ist, dann leider nur sehr träge bzw. mit langen Antwortzeiten. 
Von anderen Herstellern wird dies um Welten besser umgesetzt. 
In Kombination mit der Software des Fahrzeugs würde das Arbeitszeugnis „sie zeigten reges Interesse und bemühten sich“ lauten.",1,volkswagen-we-connect,656549103,"{'id': 30318334, 'body': 'Lieber Kunde, vielen Dank für Ihr Feedback, es tut uns leid, dass Sie mit der App nicht zufrieden sind. Die We Connect App Entwickler sind dabei, eine nachhaltige Problemlösung zu erarbeiten. Bis dahin kann es helfen, die App zu löschen und neu zu installieren oder den Cache der App zu bereinigen. Viele Grüße, das We Connect Team. \n', 'modified': '2022-06-13T07:05:51Z'}"
ManfredBRE,Bewertung mittelmäßig,2022-02-20 13:21:59,False,- Login sehr oft nicht möglich -,5,volkswagen-we-connect,656549103,"{'id': 28212769, 'body': 'Hallo ManfredBRE, vielen Dank für Ihr Feedback. Entschuldigen Sie bitte für Schwierigkeiten mit der App! Wir bitten Sie, die App zu deinstallieren und erneut zu installieren und den Cache zu bereinigen. Wenn das nichts bringt, melden Sie sich bitte bei uns unter E-Mail weconnect-support@volkswagen.de. Viele Grüße, das We Connect Team.', 'modified': '2022-02-23T11:41:38Z'}"
TomTomas 79,funktioniert nur sporadisch,2022-01-17 09:35:32,False,"Besonders der online-Zielimport funktioniert nur in ca. 20% der Fälle, dicht gefolgt von der Bedienung der Strandheizung.",1,volkswagen-we-connect,656549103,"{'id': 27538998, 'body': 'Hallo TomTomas 79, danke für Ihr Feedback. Es tut uns leid, dass Probleme bei der Verwendung der We Connect App aufgetreten sind. Bitte, kontaktieren Sie uns daher per E-Mail (weconnect-support@volkswagen.de), damit wir weiterhelfen können. Viele Grüße, das We Connect Team.', 'modified': '2022-01-19T15:15:27Z'}"
