review,isEdited,userName,rating,date,title,developerResponse,app_name,app_id
"Die App läuft stabil bietet aber aus meiner Sicht bedingt einen Mehrwert.

Bisher hat die App proaktiv noch keine  Messages geliefert zB Fahrzeug Licht an -> Batterieladezustand gering -> Batterie kurz vor leer - wäre hilfreich gewesen 😉

Fahrzeug stand mit angezogener elektr. Handbremse und leerer Batterie in Garage 😞

Auch wären Fahrstilinformationen Verbrauch/ Durchschnitt bzw Kilometer/Zeitraum visualisiert spannend und würden die App mehr zur Allötags-App machen. 

Die einzige Interaktion ist somit das ständige Updaten auf eine xx.0.1 Version. Mühsam 😥",False,imac_1,3,2021-03-12 16:19:13,Updatezwang?,"{'id': 21656543, 'body': 'Hallo imac_1, vielen Dank für Ihr Feedback; das wir gerne weitergeben. Wir arbeiten kontinuierlich daran, die App noch besser zu machen und hoffen Sie in Zukunft zu überzeugen. Bitte wenden Sie sich bei Fragen an die Audi Kundenbetreuung unter digitalsupport@audi.de oder 0800 - 28 347 378 423. Beste Grüße aus Ingolstadt - Ihr Audi Deutschland Team', 'modified': '2021-03-15T11:09:43Z'}",myaudi,440464115
"Die Software erfüllt die Grundfunktionen - Standklimstisierung geht - aber als Hybrid Fahrer erwarte ich mehr - die Auswertungen wie oft rein elektrisch gefahren wurde ist nur ansatzweise vorhanden - es geht bei diesem Auto wohl nur um die 0,5% Versteuerung - den bewussteren Fahrer Informationen an die Hand zu geben - Fehlanzeige - wie so vieles am eigentlichen Fahrzeug - suboptimal",False,KeineSpitznanen,1,2020-12-23 06:53:33,Beta Software,,myaudi,440464115
Ein direkter Zugriff auf die Standheizung wäre für mich sehr wichtig!,False,die die 1997 geboren wurde;D,3,2018-11-28 17:49:21,Da geht noch was.....,,myaudi,440464115
Schriftgrösse in der App könnte etwas größer sein,False,Mc Chicken Farm,3,2021-03-06 07:05:18,Bedienung,"{'id': 21514633, 'body': 'Hallo Mc Chicken Farm, vielen Dank für Ihr Feedback. Wir arbeiten kontinuierlich daran, die myAudi App noch besser zu machen und geben Ihren Verbesserungsvorschlag gerne an unsere Entwickler weiter. Weiterhin viel Spaß mit Ihrer App und gute Fahrt. Beste Grüße aus Ingolstadt - Ihr Audi Deutschland Team', 'modified': '2021-03-08T13:15:46Z'}",myaudi,440464115
"An sich ist die App eine gute Idee, leider funktioniert bei mehreren Nutzern das Ver- und Entriegeln des Fahrzeugs nicht (angeblich keine Berechtigung) oder wird falsch übertragen.",False,goldmarinchen,2,2020-05-07 21:18:20,Könnte besser sein,,myaudi,440464115
"Ein Hinweis zum neuen Handling wäre mal eine kundenorientierte Maßnahme, liebes Audi IT Team!",False,Klaus-Joerg,3,2018-10-26 21:16:10,Online Ziele seit Monaten wieder online!,"{'id': 5730294, 'body': 'Lieber Klaus-Joerg, vielen Dank für die Bewertung. Wir arbeiten kontinuierlich daran, unsere App und unseren Service zu verbessern. Gerne geben wir den Hinweis als Verbesserungsvorschlag an unsere Entwickler weiter. Liebe Grüße aus Ingolstadt. Ihr Audi Deutschland Team', 'modified': '2018-10-30T15:46:23Z'}",myaudi,440464115
"Nachdem die App das ganze WE nicht funktionierte, lässt sie sich seit gestern Abend wieder nicht mehr öffnen.
Ich konnte somit die Standheizung nicht starten.
Ob das Fahrzeug nach Feierabend wie eingestellt geladen ist, kann ich ebenfalls nicht prüfen...

Unzuverlässigste Software die ich je gesehen habe!",False,Gbmrmv,1,2019-10-30 09:52:18,App geht nicht,"{'id': 11575411, 'body': 'Hallo Gbmrmv, leider liegt momentan ein technisches Problem bei einem unserer Server vor. Wir arbeiten derzeit mit Hochdruck an einer Lösung und hoffen, dass Ihnen die Funktionalität der App baldmöglichst wieder zur Verfügung steht. Wir entschuldigen uns vielmals für die Unannehmlichkeiten. Weitere Fragen beantworten wir gerne unter 0800 - 28 347 378 423 oder kundenbetreuung@audi.de. Grüße aus Ingolstadt! Ihr Audi Deutschland Team', 'modified': '2019-10-31T10:25:53Z'}",myaudi,440464115
Seit dem letzten Update fehlen die Bilder vom Fahrzeug. Es werden nur noch Audi Ringe angezeigt.,False,Pit-65W,1,2019-09-30 15:53:48,Seit 3.13.0 Keine Bilder mehr in der APP. Stattdessen nur noch Audi Ringe.,,myaudi,440464115
"Leider kein Apple Music und eine WLAN Verbindung kommt auch nicht zustande. 
So ganz ausgereift ist das System App<-> Auto wohl noch nicht.",False,Compikub,2,2019-06-23 05:49:06,Brechtigte Zweifel,"{'id': 9338799, 'body': 'Hallo Compikub,\nvielen Dank für Ihr Feedback! Es tut uns leid, dass Sie Probleme mit der Fahrzeugverbindung haben.\nBitte beachten Sie, dass die App für eine stabile Verbindung zum MMI Zugriff auf den Standort benötigt. Genauere Informationen zur Fahrzeugverbindung können Sie ab sofort auch in Ihrer Profilübersicht einsehen (rechter Tab).\nSollten Sie weiterhin Probleme mit der Fahrzeugverbindung haben, helfen wir gerne weiter unter 0800 - 28 347 378 423 oder kundenbetreuung@audi.de. Grüße aus Ingolstadt! Ihr Audi Deutschland Team', 'modified': '2019-06-25T09:09:47Z'}",myaudi,440464115
"Ich fahre den aktuellen A7 und nutze diesen fast ausschließlich beruflich.
Im Vorgängermodell war es möglich Routen (bis zu 10 Ziele) für eine Tagestour zu hinterlegen. Im aktuellen Modell löscht sich die im Fahrzeug hinterlegte Tour nach jedem Halt. 
Meine Hoffnung war diese App, leider wurde ich enttäuscht.
Auch mit dieser App kann man keine Routen speichern.
Zusätzlich werde ich noch beunruhigt, weil mir die App immer ein offenes Auto anzeigt, wenn ich in einer Tiefgarage stehe. 
Es gibt keine Rückmeldung wie „keine Verbindung“, sondern es wird ein falscher Status suggeriert.
Warum wird der letzte Status nicht via bordeigenes W-Lan aktualisiert?
Mit falschen und fehlenden Infos kann ich nicht arbeiten...
Ich habe den Eindruck dass die Apps bei Audi nicht in der Praxis-im Alltag getestet werden.
Außerdem ist die App nur für den hochkant Modus programmiert und kann nicht quer mit einer I-Pad Tastatur auf der Couch oder dem Lenkrad verwendet werden.",False,Allerliebste,1,2018-12-26 13:04:25,ZURÜCk ENTWICKELT,,myaudi,440464115
Seit Umstieg von MMIconnect auf myAudi App leider keine Verbindung mehr. iPhone lässt sich mit WLAN verbinden aber es erfolgt keine Anmeldung am MMI und somit keine Dienste wie Internet Radio usw. verfügbar. MMI+ touch ohne Connect in Audi A6 Bj. 2015,False,uscotti,1,2018-12-18 23:40:47,Keine Verbindung,,myaudi,440464115
"Leider funktioniert die Kontaktaufnahme mit dem Fahrzeug nur in den seltensten Fällen. So bringt das leider nichts, schade :-(",False,iPodTouch 2G V3.0,2,2021-02-22 06:08:39,Gut gedacht,"{'id': 21236630, 'body': 'Hallo iPodTouch 2G V3.0, wir entschuldigen uns für die Unannehmlichkeiten und möchten Ihnen gerne weiterhelfen. Hierfür benötigen wir aber genauere Informationen zu Ihrem Problem. Bitte wenden Sie sich an die Audi Kundenbetreuung unter digitalsupport@audi.de oder 0800 - 28 347 378 423. Beste Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2021-02-23T11:16:05Z'}",myaudi,440464115
In der aktuellen Version ständig Serverfehlermeldungen. Fahrzeugdaten können nicht aktualisiert werden. Audi Partner können nicht geladen werden. Account Einstellungen mit Fehlermeldungen. Kümmert sich bei Audi überhaupt jemand um diese App?,False,jjthir,1,2018-09-27 20:06:35,Serverfehlermeldungen,,myaudi,440464115
Seit Update keine Verbindung mehr zum Fahrzeug !! Keine Standheizung usw !! Unglaublich,False,Dark.anubis,1,2020-11-16 09:35:05,Update Katastrophe,,myaudi,440464115
"Warum geht die Connect Schlüssel für iPhone nicht ? 
Kann mein IPhone X nicht als Autoschlüssel festlegen..",False,Olaf1282,3,2019-05-14 23:16:25,Connect Schlüssel,"{'id': 8680158, 'body': 'Hallo Olaf1282,\nvielen Dank für Ihr Feedback!\nLeider ist die Nutzung des Audi connect Schlüssels bisher nur mit ausgewählten Android-Geräten möglich. Welche Geräte genau kompatibel sind, können Sie hier einsehen: www.audi.com/bluetooth. \nWas Sie sonst noch für die Nutzung des Audi connect Schlüssels beachten müssen, können Sie hier nachlesen: https://www.audi.de/dam/nemo/models/misc/connect/PDF/Audi-connect-Schluessel.pdf.\nWeitere Fragen beantworten wir gerne unter 0800 - 28 347 378 423 oder kundenbetreuung@audi.de. Grüße aus Ingolstadt! Ihr Audi Deutschland Team', 'modified': '2019-05-15T09:03:40Z'}",myaudi,440464115
"Direkt nach der Installation des neuesten Updates 4.8.0 gibt es mal wieder keine Verbindung zum Fahrzeug. Es erscheint wieder die altbekannte Fehlermeldung. 
Es ist eine Schande, was Audi hier seinen Kunden präsentiert. Vorsprung durch Technik war einmal…..",True,Tokgt,1,2022-03-25 20:54:23,Wieder nichts…..,"{'id': 21473450, 'body': 'Hallo Tokgt, wir entschuldigen uns für die Unannehmlichkeiten und möchten Ihnen gerne weiterhelfen. Hierfür benötigen wir aber genauere Informationen zu Ihrem Problem. Bitte wenden Sie sich an die Audi Kundenbetreuung unter digitalsupport@audi.de oder 0800 - 28 347 378 423. Beste Grüße aus Ingolstadt - Ihr Audi Deutschland Team', 'modified': '2022-03-25T20:54:23Z'}",myaudi,440464115
"Die app hat vor dem update schon nur sporadisch funktioniert. „Verbindung mit Fahrzeug nicht möglich“. 
Mit dem update ist es jetzt noch schlimmer. Standklimatisierung und Ladeplanung nicht mehr bedienbar. Verriegeln und Entriegeln nicht mehr mit der App möglich. So sehr ich AUDI schätze, die App und Technik dahinter ist auf dem Stand von 2010. Vorsprung durch Technik sucht man hier vergebens. Dringende und schnelle Überarbeitung nötig! Sonst wandern junge und digitalaffine Kunden ab!",False,Tim91130,1,2021-03-14 08:57:36,Fahrzeug nicht erreichbar.,"{'id': 21677041, 'body': 'Hallo Tim91130, wir bedauern, dass die App bei Ihnen nicht wie gewünscht funktioniert und möchten Ihnen gerne weiterhelfen. Hierfür benötigen wir aber genauere Informationen zu Ihrem Problem. Bitte wenden Sie sich an die Audi Kundenbetreuung unter digitalsupport@audi.de oder 0800 - 28 347 378 423. Beste Grüße aus Ingolstadt - Ihr Audi Deutschland Team', 'modified': '2021-03-16T07:59:24Z'}",myaudi,440464115
"Leider scheint trotz aller Mühen die Stabilität der Verbindung zwischen App und Auto nicht besser zu werden. In regelmäßigen Abständen kann die Standheizung trotz sehr gutem Netz nicht per App gestartet werden. Es ist schon etwas traurig, dass bei einem so teuren Fahrzeug die heutzutage normale Basis Funktionalität so anfällig ist.",False,StefanDeNrw,1,2021-03-13 07:25:32,Neue Version - Neue und alte Fehler,"{'id': 21656500, 'body': 'Hallo StefanDeNrw, wir entschuldigen uns für die Unannehmlichkeiten und möchten Ihnen gerne weiterhelfen. Leider ist dies nur mit einer genauen Klärung des Problems möglich. Deshalb möchten wir Sie bitten, sich mit uns persönlich in Verbindung zu setzen. Sie erreichen uns unter digitalsupport@audi.de oder 0800 - 28 347 378 423. Beste Grüße aus Ingolstadt - Ihr Audi Deutschland Team', 'modified': '2021-03-15T11:08:09Z'}",myaudi,440464115
"Leider ist die neue Version nur ab iOS 13 kompatibel und die alte Version zwingt zum Update - ich komme nicht mal mehr an meine Daten. Eine echte Frechheit, wann schickt mir Audi ein neues Smartphone, damit ich die App weiter nutzen kann?",False,MacDisein,1,2020-08-29 07:22:31,Zwangsupdate,,myaudi,440464115
Keine Anmeldung per Mail oder Handynummer möglich,False,Lutz 23,1,2020-08-07 14:37:01,Funktioniert nicht,,myaudi,440464115
"Die alte MMI Connect App funktionierte wenigstens halbwegs, das hier ist nur noch Schrott. Keine Verbindung des Radios zum iPhone möglich obwohl WLAN konnektiert. Will nur lokale Musik vom Handy streamen, an Online-Music mag ich gar nicht denken.  Restliche Funktionen (Status Fenster, Standheizung usw) für meinen A6 4G VFL nicht nutzbar.",False,Hannatz,1,2019-07-30 09:35:40,Nicht brauchbar,,myaudi,440464115
Nach der Installation wollte ich mich registrieren. Es kommt dann die Meldung „Es ist ein Fehler aufgetreten. Bitte versuchen Sie es erneut.“ auch mehrfache Neuversuche führen nicht zum Ergebnis sondern produzieren immer den gleichen Fehler.,False,Aragorn_D,1,2019-04-18 18:01:51,"App geladen, aber Registrierung funktioniert nicht","{'id': 8355485, 'body': 'Hallo Aragorn_D,\nvielen Dank für Ihr Feedback. Leider gab es über die Feiertage Probleme mit der Registrierung, welche nun aber behoben sind. Sie sollten sich nun also problemlos registrieren können. Wir entschuldigen uns für die Unannehmlichkeiten. Weitere Fragen beantworten wir gerne unter 0800 - 28 347 378 423 oder kundenbetreuung@audi.de. Grüße aus Ingolstadt! Ihr Audi Deutschland Team', 'modified': '2019-04-24T17:10:02Z'}",myaudi,440464115
"Ich kann mich seit Anmeldung und Löschung des Accounts nicht mehr erneut anmelden. Und wenn ich den Support kontaktieren möchte kommt im App-Store folgende Fehlermeldung: undefined - Es ist ein unbekannter Fehler aufgetreten. 
undefined
Es ist ein unbekannter Fehler aufgetreten",False,testmann3,1,2020-11-21 03:21:20,Nur Probleme - kein Support!,,myaudi,440464115
"Nach starten der App lässt sich der Screen mit den tollen Neuigkeiten nicht schlißen.
Mit der Verbindung über Bluetooth zum MMI stellt sich der Klingelton (iPhone 8) automatisch auf maximal, was so bleibt wenn das Telefon außerhalb des MMI genutz wird.",False,nach update nicht mehr nutzbar,1,2019-10-26 10:57:24,Nach Update nicht mehr nutzbar,,myaudi,440464115
"Neuen A4 Sport Avant gekauft, die App Verbindung ist mal da mal nicht. Dann zeigt sie auch völlig falsche Meldungen an, wie Fenster offen oder nicht verschlossen. Obwohl beides zu ist. Gut gedacht, schlecht programmiert.",False,Trance Oldie,1,2019-07-28 08:07:22,Funktioniert nicht,"{'id': 10303228, 'body': 'Hallo Trance Oldie,\nvielen Dank für Ihr Feedback. Die App benötigt für eine stabile Verbindung zum MMI ""immer"" Zugriff auf den Standort. Mehr Informationen zur Fahrzeugverbindung können Sie ab sofort auch in Ihrer Profilübersicht einsehen.\nWir arbeiten derzeit an einer höheren Aktualität des Fahrzeugstatusreports, um solche falschen Meldungen in Zukunft zu vermeiden. Diese Funktionalität wird Ihnen mit dem nächsten Update zur Verfügung stehen.\nWeitere Fragen beantworten wir gerne unter 0800 - 28 347 378 423 oder kundenbetreuung@audi.de. Grüße aus Ingolstadt! Ihr Audi Deutschland Team', 'modified': '2019-08-22T15:25:54Z'}",myaudi,440464115
Mein Audi aus 1990 wird nicht akzeptiert :(,False,Niklas26373829,2,2019-07-27 16:29:30,Keine Alten Autos,,myaudi,440464115
"Habe die alte App eh nur zur Programmierung der Standheizung benötigt, jetzt wo ich das Teil mal brauche gibt es eine neue App, Passwort Daten werden nicht übernommen, Anmeldung schlägt jedesmal fehl. Könnte das Teil gegen die Wand schmeißen, zusammen mit dem Rear Seat Entertainment, das taugt genauso wenig",False,wwetvfhfkwbckglkvkhkg,1,2018-12-10 19:14:28,Nervt!,"{'id': 6356917, 'body': 'Hallo wwetvfhfkwbckglkvkhkg, vielen Dank für Ihr Feedback. Bedauerlicherweise kommt es derzeit hin und wieder zu Problemen bei der Stabilität der Server. Bitte versuchen Sie zu einem späteren Zeitpunkt erneut auf die Funktionalität der App zuzugreifen. Wir arbeiten mit Hochdruck an einer Lösung, um Ihnen zukünftig solche Unannehmlichkeiten zu ersparen. Für erweiterte Hilfestellung oder bei weiteren Fragen können Sie sich an die Audi Kundenbetreuung unter 0800 - 28 347 378 423 oder u unter kundenbetreuung@audi.dewenden. Bitte beziehen Sie sich auf diese Rezension. Beste Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2018-12-12T13:43:54Z'}",myaudi,440464115
"Hatte vorher ein Münchner Fabrikat, wonach ich mich nach dem Umstieg auf AUDI wirklich zurück SEHNE. Neben ständigen Fehlmeldungen der Fahrsysteme auch sehr sehr häufige Abbrüche der Verbindungen zum Mobilphone; gleiches gilt für die App: Rund ein Viertel der Befehle schlagen fehl, die Übertragungsgeschwindigkeit liegt bei einem 56k Modem des letzten Jahrhunderts. Hatte unter der Definition „Vorsprung durch Technik“ völlig andere Erwartungen. Da gibt es noch viel zu tun in Ingolstadt…",False,spicelab,1,2022-01-14 07:17:09,80km südlich kann man es DEUTLICH besser …,"{'id': 27505416, 'body': 'Lieber Kunde, vielen Dank für Ihre Rückmeldung. Wir haben Ihre kritischen Worte an unsere zuständige Abteilung weiter geleitet. Ihre Rückmeldung hilft uns, kontinuierlich an der Verbesserung unserer App zu arbeiten. Beste Grüße, Ihr Audi Deutschland Team', 'modified': '2022-01-18T08:01:52Z'}",myaudi,440464115
Bei meiner Applewatch kann keine Verbindung aufgebaut werden. Wenn ich in der App auf dem IPhone die Anmeldung der Watch bestätigen möchte kommt der Hinweis das ein Fehler aufgetreten ist. Problem besteht seit längerem kein Softwareupdate brachte Besserung...,False,raipeho,1,2020-11-25 14:50:58,Keine Verbindung Apple Watch,,myaudi,440464115
"Neuigkeiten lassen sich nicht wegdrücken, App ist funktions- und somit nutzlos.",False,Anwender der App,1,2019-10-22 17:48:58,"Wenn die Autos auch so funktionieren, dann gute Nacht","{'id': 11415865, 'body': 'Hallo, vielen Dank für Ihr Feedback! In unserem Content Management System hat sich gestern leider ein Fehler eingeschlichen, welcher nun behoben wurde. Da es jedoch bis zu 24 Stunden dauern kann, bis sich die App die neuesten Inhalte aus dem Content Management System zieht, hilft nur eine Neuinstallation der App, um den Fehler kurzfristig zu beheben. Ansonsten wird die App innerhalb der nächsten Stunden wieder voll funktionsfähig sein. Wir entschuldigen uns vielmals für die Unannehmlichkeiten. Weitere Fragen beantworten wir gerne unter 0800 - 28 347 378 423 oder kundenbetreuung@audi.de. Grüße aus Ingolstadt! Ihr Audi Deutschland Team', 'modified': '2019-10-23T07:58:37Z'}",myaudi,440464115
"Seit dem Update sind meine Fahrtenbucheinträge weg. So was geht gar nicht, da diese am Ende des Jahres zum Finanzamt müssen. Und da gehts um richtige Verteilung von Geschäfts- bzw. Privatfahrten. Also um richtig viel Geld!
Also Bitte um zügige Behebung und die Hoffnung für Sie, dass die verlorenen Einträge wieder herzustellen sind.",False,11magic,2,2021-03-18 08:15:29,Fahrtenbuch-Einträge sind weg,"{'id': 21816620, 'body': 'Hallo 11magic, wir entschuldigen uns für die Unannehmlichkeiten und möchten Ihnen gerne weiterhelfen. Leider ist dies nur mit einer genauen Klärung des Problems möglich. Deshalb möchten wir Sie bitten, sich mit uns persönlich in Verbindung zu setzen. Sie erreichen uns unter digitalsupport@audi.de oder 0800 - 28 347 378 423. Beste Grüße aus Ingolstadt - Ihr Audi Deutschland Team', 'modified': '2021-03-23T11:25:03Z'}",myaudi,440464115
Im Gegensatz zur alten App baut sich die wlan - Verbindung zwischen Audi und iPhone gar nicht mehr auf. Da hat Audi ja richtig was geleistet. Die Antwort des Supports lässt seit 3 Wochen auf sich warten. Nochmal super. Läuft ...,False,leoattheo.org,1,2018-12-18 17:31:54,Sehr schlecht,,myaudi,440464115
"Nutzlose und sinnlose App. Es lassen sich keine der angegeben Fahrzeug-Daten aus der App markieren und kopieren. 
Die Servicepartner sind mit dem ganzen digitalen Zeug überfordert. 
Die Audi Service Leistungen und Angebote sind alle unverschämt teuer. 
Die Hardware Upgrade Möglichkeiten ein kompletter Witz. 
Schade, da mir die Fahrzeuge eigentlich immer sehr gefallen haben. Aber alles drumherum ist einfach Müll.",False,Andromedaia,1,2021-09-25 11:17:34,Nutzlos,"{'id': 25346492, 'body': 'Lieber Kunde, auf unserer Seite www.digitaltwin.audi haben Sie die Möglichkeit, Ihre Fahrzeugdaten einzusehen und zu exportieren. Wir arbeiten kontinuierlich an einer Weiterentwicklung unserer App, um Ihren Ansprüchen gerecht zu werden und bedauern, dass Sie unzufrieden mit der jetzigen Version sind. Weitere Übersichtsmöglichkeiten bietet auch Ihr digitaler Serviceplan, über den Sie durchgeführte oder anstehende Serviceleistungen Ihres Fahrzeugs einsehen und ausdrucken lassen können. Ihr Audi Deutschland Team', 'modified': '2021-09-27T13:33:02Z'}",myaudi,440464115
Was Muss ich tun damit eine ältere Version der Audi App geladen werden kann da ich nur ein iPhone 6 habe alle versuche dies zu tun sind bisher gescheitert es kommt jedes Mal die erneute Aufforderung laden Sie die neueste Version herunter,False,Tastenmensch 1,1,2020-08-17 06:46:03,Alte Version kann nicht geladen werden!!,"{'id': 17357503, 'body': 'Hallo Tastenmensch 1, vielen Dank für Ihr Feedback. \nAus Sicherheitsgründen und Bluetooth Kompatibilität muss die aktuellste App Version mindestens unter iOS13 laufen. Ältere App Versionen können seit dem Umstieg auf einen aktuellen Login Mechanismus nicht mehr verwendet werden.\nBitte wenden Sie sich für erweiterte Hilfestellung oder bei weiteren Fragen an die Audi Kundenbetreuung unter 0800 - 28 347 378 423 oder unter digitalsupport@audi.de. Bitte beziehen Sie sich auf diese Rezension. Beste Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2020-08-18T15:31:52Z'}",myaudi,440464115
"Kann ich mein Auto automatisch mit der App parken?
2019 audi a7",False,Berdem88,4,2019-11-18 22:26:45,Audi A7,,myaudi,440464115
"Hallo,
bisher habe ich die App gerne genutzt. Als User eines Gerätes, das aus technischen Gründen aber noch mit iOS 12.4.8 läuft und nicht auf iOS 13.1 aktualisiert werden kann, fühle ich mich ausgegrenzt, weil die Aktualisierungsfunktion der App nicht übersprungen und mit der bisherigen Version weiter gearbeitet werden kann. Bin enttäuscht!",False,Langenbacher,1,2020-08-11 06:10:32,Keine Unterstützung mit iOS < 13.1,"{'id': 17357808, 'body': 'Hallo Langenbacher, vielen Dank für Ihr Feedback. \nAus Sicherheitsgründen und Bluetooth Kompatibilität muss die aktuellste App Version mindestens unter iOS13 laufen. Ältere App Versionen können seit dem Umstieg auf einen aktuellen Login Mechanismus nicht mehr verwendet werden.\nBitte wenden Sie sich für erweiterte Hilfestellung oder bei weiteren Fragen an die Audi Kundenbetreuung unter 0800 - 28 347 378 423 oder unter digitalsupport@audi.de. Bitte beziehen Sie sich auf diese Rezension. Beste Grüße aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2020-08-18T15:47:39Z'}",myaudi,440464115
"Hallo zusammen,

mir gefällt die neue Version der App mit dem neuen Layout gut, es ist aber sehr schade das man nun nicht mehr den Ölstand in Form der Balken zum Fahrzeug angezeigt bekommt. Vielmehr steht dort nur „ausreichend“ , es war sonst immer sehr einfach den Ölstand mal kurz einzusehen.

Mit freundlichen Grüßen 

Sebastian",False,Sebastian18510,4,2021-03-17 16:49:29,My Audi App Update Meinung,"{'id': 21998748, 'body': 'Hallo Sebastian18510, vielen Dank für Ihr Feedback. Die Information über den Öl-Füllstand in der App dient lediglich als Orientierung. Bitte beachten Sie in jedem Fall die exakten Anzeigen in Ihrem Fahrzeug. Wir bitten um Ihr Verständnis und wünschen viel Spaß mit unserer App und weiterhin gute Fahrt – Ihr Audi Deutschland Team\n', 'modified': '2021-04-01T17:00:45Z'}",myaudi,440464115
"Ich bin echt enttäuscht von der App. 
Ziele senden lt. Händler im neuen A4 nicht möglich. Ginge wohl im A6... echt jetzt?? 
Routenplaner nicht vorhanden!
Fahrtenbuch muss manuell gepflegt werden... Wo ist hier mein Vorteil?
Wenn ich dieser Leistung die Listenpreise der Media Funktionen gegenüber stelle, ist das Ergebnis ganz klar mangelhaft!",False,Öki1985,2,2019-11-18 07:57:02,Enttäuschend,,myaudi,440464115
"Gruselig. Bin schon einige Autos gefahren aber was Audi hier abliefert ist untergalaktisch. In Verbindung mit einem Audi A6 4g Baujahr 2018 klappt fas nix, alles total umständlich und ehrlich gesagt nicht mehr state of the art. Vorsprung durch Technik sieht anders aus.",False,szenenight,1,2019-02-22 04:00:05,Vorsprung durch Technik?,,myaudi,440464115
Die App verbindet sich nicht mehr mit dem wlan. Internetradio ist nicht mehr drin. Dafür sehe ich jetzt meine Konfiguration. Na das hab ich gebraucht... leider keinerlei nutzen mehr. Die alte App war wenigstens für WLAN und Internetradio nutzbar. Aber jetzt? Vorsprung durch Technik??? Da lacht man sich derzeit auf ganzer Linie kaputt...,False,compact1,1,2019-02-09 09:31:00,Furchtbar!,,myaudi,440464115
"Leider, wenn man es mal braucht... keine Verbindung... oder letztens nach App Update komplette Login Informationen weg - Als Spielzeug brauch ich sowas nicht. So ist es für nix gut.",False,KOTOFC,1,2018-08-24 22:12:16,Unzuverlässig & ärgerlich,,myaudi,440464115
anstatt abschalteinrichtungen zu verbauen solltet ihr mal Server kaufen,False,OldirtyS,1,2018-06-26 18:29:03,Server nicht gefunden,,myaudi,440464115
Leider gibt es außer verriegeln und entriegeln kaum Funktionen bei meinem Kollegen seinem BMW kann er die Hupe betätigen außerdem auch Scheinwerfer ein und ausschalten so viel zu Vorsprung durch Technik,False,Cleptomatik,2,2022-05-21 15:19:01,Kaum Funktionen,"{'id': 29937526, 'body': 'Lieber Kunde, danke für Ihre Bewertung. Wir nehmen Ihre Ideen und Verbesserungsvorschläge gerne auf und leiten Sie an die zuständige Abteilung weiter. Mit besten Grüßen aus Ingolstadt, Ihr Audi Deutschland Team', 'modified': '2022-05-24T13:21:58Z'}",myaudi,440464115
"Neue Version saugt den Akku komplett leer. Hintergrundaktualisierung usw. für die App komplett ausgestellt. Trotzdem Nr. 1 beim Stromverbrauch. Handyakku hält keinen halben Tag mehr. 
Leider wird immer weiter „verschlimmbessert“.",False,cgerharz,1,2022-05-15 13:38:59,Akkuprobleme,"{'id': 29800436, 'body': 'Lieber Kunde, vielen Dank für Ihr Feedback. Zunächst bitten wir Sie Ihre myAudi App zu deinstallieren und erneut herunterzuladen. Unsere Audi connect Fachabteilung arbeitet bereits an einer Optimierung des Akkuverbrauchs. Bis dahin, bitten wir Sie höflich um noch etwas Geduld. Vielen Dank und beste Grüße, Ihr Audi Deutschland Team', 'modified': '2022-05-17T15:59:43Z'}",myaudi,440464115
Seit dem letzten Update der App (bei IOS 15.2) fehlen auch bei mir die Buttons für Klimatisierung und das Lademanagement. Damit ist die App komplett unnötig und unbrauchbar. Neustart + Neuinstallation helfen auch nicht. Da ich wohl kein Einzelfall bin: Wann kommt eine Lösung?,False,Chrisli80,1,2021-12-18 13:31:13,Seit Update keine Klimatisierung und keine Lademanagement,"{'id': 26945171, 'body': 'Lieber Kunde, gerne möchten wir mit Ihnen gemeinsam eine Lösung für Ihr Anliegen finden. Bitte setzen Sie sich dafür persönlich mit uns in Kontakt. Sie erreichen uns unter 0800 - 28 342 666 328 oder digitalsupport@audi.de. Vielen Dank im Voraus und beste Grüße, Ihr Audi Deutschland Team', 'modified': '2021-12-20T13:21:26Z'}",myaudi,440464115
"Nach Kauf eines Audis habe ich mich daran versucht, dieses System von Audi ans laufen zu bringen. Es ist unmöglich. Bereits bei Anmeldung ständige Fehlermeldungen. Fahrzeug wird nicht gefunden obwohl alle Eingaben korrekt sind. Und dann fragt man sich warum Tesla den deutschen Automobilherstellern um Jahre voraus ist. Setzen 6 Audi!",False,Sijuli2021,1,2021-12-14 13:43:44,Absolute Zumutung,"{'id': 26893963, 'body': 'Lieber Kunde, vielen Dank für Ihre Nachricht. Zur Zeit liegt eine temporäre Störung bei der Anmeldung in Ihren Account vor, die von unseren Kollegen des technischen Dienstes unter höchster Priorität bearbeitet wird. Wir bitten um Entschuldigung für die Ihnen entstandenen Unannehmlichkeiten. Sollten Sie weitere Fragen haben, sind wir gerne persönlich unter 0800 - 28 342 666 328 oder digitalsupport@audi.de. Ihr Audi Deutschland Team', 'modified': '2021-12-17T11:04:12Z'}",myaudi,440464115
